1	0	0	0.742331	0.730769	0.159292	0.000033	0.000029	0.288158	0.000294
1	0	0	0.705521	0.653846	0.123894	0.000031	0.000029	0.298684	0.000199
1	0	0	0.711656	0.723077	0.146018	0.000035	0.000029	0.318421	0.000328
0	1	0	0.834356	0.861538	0.146018	0.058007	0.000045	0.369079	0.000458
1	0	0	0.815951	0.807692	0.146018	0.047354	0.000041	0.470395	0.000348
0	1	0	0.834356	0.846154	0.154867	0.063635	0.000060	0.516447	0.000453
0	1	0	0.865031	0.846154	0.176991	0.605026	0.000047	0.541447	0.000488
1	0	0	0.570552	0.546154	0.092920	0.000017	0.000017	0.163158	0.000124
0	1	0	0.662577	0.730769	0.137168	0.043072	0.000039	0.404605	0.000338
0	1	0	0.552147	0.546154	0.092920	0.000018	0.000018	0.153289	0.000144
0	1	0	0.705521	0.684615	0.119469	0.000031	0.000028	0.267763	0.000259
1	0	0	0.435583	0.446154	0.079646	0.000012	0.000010	0.113158	0.000090
0	1	0	0.552147	0.515385	0.092920	0.000015	0.000014	0.119737	0.000114
0	1	0	0.674847	0.653846	0.119469	0.000030	0.000027	0.257895	0.000269
0	0	1	0.294479	0.269231	0.039823	0.000002	0.000002	0.030921	0.000020
0	0	1	0.251534	0.230769	0.048673	0.000001	0.000002	0.019737	0.000012
0	0	1	0.257669	0.230769	0.044248	0.000001	0.000001	0.016447	0.000015
0	0	1	0.478528	0.453846	0.084071	0.000007	0.000006	0.059211	0.000075
1	0	0	0.576687	0.569231	0.106195	0.000021	0.000022	0.298684	0.000139
0	1	0	0.564417	0.576923	0.106195	0.000016	0.000013	0.144737	0.000149
0	0	1	0.398773	0.376923	0.061947	0.000006	0.000006	0.033553	0.000045
0	1	0	0.644172	0.653846	0.141593	0.000030	0.000026	0.280921	0.000244
0	0	1	0.638037	0.630769	0.106195	0.000021	0.000018	0.146053	0.000189
1	0	0	0.490798	0.492308	0.084071	0.000011	0.000010	0.078947	0.000100
1	0	0	0.595092	0.553846	0.115044	0.000019	0.000019	0.126316	0.000159
0	1	0	0.576687	0.553846	0.106195	0.000017	0.000016	0.138816	0.000149
1	0	0	0.496933	0.476923	0.088496	0.000014	0.000013	0.120395	0.000109
0	1	0	0.613497	0.615385	0.123894	0.000023	0.000019	0.230921	0.000219
1	0	0	0.546012	0.538462	0.106195	0.000016	0.000014	0.125658	0.000134
1	0	0	0.576687	0.592308	0.119469	0.000021	0.000021	0.157895	0.000169
0	0	1	0.300613	0.292308	0.053097	0.000003	0.000003	0.018421	0.000025
0	1	0	0.619632	0.615385	0.110619	0.000021	0.000018	0.171053	0.000174
1	0	0	0.552147	0.530769	0.092920	0.000015	0.000013	0.148026	0.000134
1	0	0	0.619632	0.623077	0.097345	0.000022	0.000023	0.210526	0.000174
0	1	0	0.650307	0.630769	0.115044	0.000025	0.000022	0.254605	0.000199
1	0	0	0.521472	0.500000	0.084071	0.000013	0.000013	0.105263	0.000100
1	0	0	0.638037	0.615385	0.106195	0.000021	0.000017	0.173026	0.000184
1	0	0	0.582822	0.546154	0.106195	0.000017	0.000017	0.133553	0.000134
0	1	0	0.693252	0.676923	0.141593	0.000032	0.000026	0.254605	0.000318
0	1	0	0.730061	0.761538	0.163717	0.045479	0.000031	0.294737	0.000483
0	1	0	0.582822	0.600000	0.106195	0.000019	0.000016	0.151974	0.000169
0	0	1	0.380368	0.361538	0.061947	0.000005	0.000005	0.053289	0.000045
1	0	0	0.680982	0.653846	0.115044	0.000027	0.000020	0.221053	0.000274
0	1	0	0.490798	0.492308	0.097345	0.000012	0.000010	0.129605	0.000100
0	1	0	0.730061	0.730769	0.150442	0.044134	0.000036	0.296053	0.000423
1	0	0	0.699387	0.738462	0.154867	0.041939	0.000035	0.343421	0.000378
0	1	0	0.742331	0.692308	0.172566	0.038860	0.000036	0.380921	0.000313
0	1	0	0.736196	0.730769	0.132743	0.356574	0.000033	0.290789	0.000279
1	0	0	0.730061	0.730769	0.123894	0.000033	0.000027	0.248684	0.000313
0	1	0	0.736196	0.723077	0.132743	0.000033	0.000027	0.255263	0.000303
0	1	0	0.680982	0.653846	0.123894	0.000028	0.000021	0.209868	0.000284
0	1	0	0.754601	0.730769	0.150442	0.390196	0.000035	0.309868	0.000343
0	1	0	0.705521	0.684615	0.123894	0.000033	0.000029	0.331579	0.000284
1	0	0	0.760736	0.784615	0.154867	0.057158	0.000038	0.252632	0.000672
0	1	0	0.638037	0.653846	0.146018	0.000035	0.000029	0.296053	0.000318
1	0	0	0.730061	0.730769	0.141593	0.466289	0.000030	0.307895	0.000577
1	0	0	0.711656	0.692308	0.123894	0.035852	0.000028	0.284211	0.000358
0	1	0	0.699387	0.715385	0.159292	0.045833	0.000025	0.292763	0.000438
1	0	0	0.766871	0.715385	0.123894	0.042293	0.000036	0.269737	0.000398
1	0	0	0.687117	0.676923	0.141593	0.000031	0.000025	0.273026	0.000259
0	1	0	0.564417	0.546154	0.115044	0.000018	0.000016	0.150000	0.000164
0	1	0	0.705521	0.692308	0.141593	0.000035	0.000023	0.303947	0.000328
1	0	0	0.693252	0.653846	0.119469	0.000029	0.000025	0.220395	0.000254
1	0	0	0.680982	0.676923	0.132743	0.000027	0.000023	0.200658	0.000259
1	0	0	0.730061	0.715385	0.154867	0.039462	0.000030	0.334211	0.000388
0	1	0	0.766871	0.761538	0.146018	0.044665	0.000038	0.418421	0.000388
1	0	0	0.852761	0.861538	0.168142	0.052876	0.000044	0.450658	0.000483
1	0	0	0.815951	0.823077	0.172566	0.056839	0.000043	0.510526	0.000478
1	0	0	0.656442	0.669231	0.132743	0.000026	0.000020	0.182237	0.000249
1	0	0	0.576687	0.576923	0.115044	0.000019	0.000016	0.173684	0.000144
1	0	0	0.576687	0.569231	0.115044	0.000018	0.000015	0.175000	0.000164
0	1	0	0.582822	0.576923	0.110619	0.000020	0.000021	0.111842	0.000154
0	0	1	0.441718	0.407692	0.084071	0.000008	0.000008	0.060526	0.000075
1	0	0	0.674847	0.669231	0.128319	0.000030	0.000024	0.251974	0.000254
1	0	0	0.650307	0.669231	0.141593	0.000031	0.000023	0.215789	0.000333
1	0	0	0.650307	0.638462	0.123894	0.000026	0.000023	0.220395	0.000204
1	0	0	0.742331	0.723077	0.141593	0.415325	0.000037	0.316447	0.000343
0	1	0	0.638037	0.630769	0.137168	0.000026	0.000022	0.241447	0.000234
0	1	0	0.668712	0.661538	0.146018	0.000028	0.000022	0.240789	0.000279
0	1	0	0.613497	0.615385	0.110619	0.000024	0.000019	0.173026	0.000219
0	1	0	0.625767	0.600000	0.119469	0.000022	0.000017	0.235526	0.000199
0	1	0	0.533742	0.607692	0.092920	0.000013	0.000010	0.128947	0.000129
1	0	0	0.607362	0.607692	0.110619	0.000019	0.000018	0.176974	0.000154
1	0	0	0.570552	0.553846	0.092920	0.000015	0.000013	0.140789	0.000174
0	0	1	0.533742	0.492308	0.070796	0.000012	0.000011	0.083553	0.000104
1	0	0	0.521472	0.538462	0.092920	0.000014	0.000010	0.082895	0.000164
0	1	0	0.668712	0.630769	0.110619	0.000025	0.000022	0.192105	0.000209
0	1	0	0.650307	0.638462	0.101770	0.000021	0.000017	0.208553	0.000179
0	1	0	0.601227	0.576923	0.119469	0.000022	0.000019	0.134211	0.000219
1	0	0	0.539877	0.523077	0.092920	0.000014	0.000010	0.125658	0.000164
0	1	0	0.687117	0.661538	0.132743	0.000031	0.000026	0.226316	0.000308
1	0	0	0.496933	0.469231	0.075221	0.000009	0.000008	0.078289	0.000085
0	1	0	0.576687	0.561538	0.092920	0.000015	0.000012	0.136184	0.000139
0	0	1	0.472393	0.453846	0.075221	0.000009	0.000008	0.075658	0.000085
0	1	0	0.631902	0.653846	0.123894	0.000027	0.000023	0.226974	0.000254
1	0	0	0.453988	0.407692	0.066372	0.000008	0.000007	0.067105	0.000070
0	0	1	0.441718	0.430769	0.070796	0.000006	0.000006	0.066447	0.000070
0	0	1	0.331288	0.300000	0.053097	0.000003	0.000002	0.030921	0.000030
0	0	1	0.460123	0.423077	0.079646	0.000008	0.000008	0.071711	0.000070
0	0	1	0.472393	0.446154	0.075221	0.000009	0.000008	0.080263	0.000080
1	0	0	0.858896	0.823077	0.141593	0.610688	0.000047	0.346711	0.000537
1	0	0	0.871166	0.830769	0.146018	0.069333	0.000057	0.343421	0.000776
1	0	0	0.730061	0.738462	0.146018	0.044665	0.000036	0.372368	0.000408
0	1	0	0.539877	0.538462	0.110619	0.000014	0.000013	0.082895	0.000128
0	1	0	0.398773	0.400000	0.079646	0.000007	0.000006	0.047368	0.000062
0	0	1	0.429448	0.400000	0.084071	0.000007	0.000006	0.073684	0.000068
0	0	1	0.325153	0.307692	0.057522	0.000003	0.000003	0.026974	0.000028
0	1	0	0.521472	0.507692	0.101770	0.000014	0.000012	0.106579	0.000135
0	1	0	0.374233	0.353846	0.070796	0.000006	0.000005	0.045395	0.000048
1	0	0	0.423313	0.392308	0.079646	0.000007	0.000007	0.038816	0.000063
0	1	0	0.496933	0.500000	0.097345	0.000013	0.000011	0.082895	0.000116
1	0	0	0.460123	0.438462	0.084071	0.000009	0.000007	0.075658	0.000092
0	1	0	0.693252	0.684615	0.137168	0.000029	0.000025	0.270395	0.000246
0	1	0	0.674847	0.692308	0.128319	0.000026	0.000022	0.188816	0.000265
1	0	0	0.797546	0.800000	0.168142	0.475845	0.000038	0.402632	0.000444
1	0	0	0.687117	0.700000	0.137168	0.000028	0.000025	0.250000	0.000241
1	0	0	0.582822	0.576923	0.115044	0.000018	0.000015	0.153289	0.000169
0	1	0	0.601227	0.584615	0.110619	0.000019	0.000018	0.141447	0.000173
1	0	0	0.564417	0.538462	0.106195	0.000018	0.000017	0.142105	0.000156
0	0	1	0.343558	0.315385	0.070796	0.000004	0.000004	0.051316	0.000042
0	0	1	0.214724	0.200000	0.048673	0.000001	0.000001	0.008553	0.000012
0	0	1	0.208589	0.200000	0.084071	0.000001	0.000001	0.010526	0.000010
1	0	0	0.723926	0.730769	0.128319	0.037268	0.000033	0.344737	0.000323
0	1	0	0.742331	0.769231	0.163717	0.395859	0.000035	0.340132	0.000333
0	1	0	0.779141	0.792308	0.168142	0.485401	0.000038	0.401316	0.000448
0	1	0	0.742331	0.746154	0.141593	0.373916	0.000027	0.309868	0.000353
0	1	0	0.693252	0.692308	0.119469	0.000035	0.000029	0.196711	0.000308
1	0	0	0.631902	0.623077	0.115044	0.000026	0.000024	0.172368	0.000209
0	1	0	0.705521	0.707692	0.168142	0.000035	0.000029	0.319079	0.000338
1	0	0	0.791411	0.746154	0.190265	0.053583	0.000040	0.344079	0.000632
0	1	0	0.711656	0.700000	0.150442	0.000032	0.000028	0.280921	0.000284
0	1	0	0.705521	0.707692	0.146018	0.039781	0.000022	0.234868	0.000438
1	0	0	0.742331	0.715385	0.146018	0.037374	0.000031	0.325658	0.000338
0	1	0	0.742331	0.746154	0.141593	0.043249	0.000039	0.338816	0.000279
1	0	0	0.748466	0.746154	0.154867	0.440453	0.000040	0.390789	0.000343
0	1	0	0.889571	0.861538	0.185841	0.075774	0.000048	0.523684	1.000000
0	1	0	0.797546	0.838462	0.203540	0.062007	0.000042	0.380921	0.000811
1	0	0	0.889571	0.876923	0.168142	0.000090	0.793845	0.635526	0.000721
0	1	0	0.889571	0.884615	0.154867	0.075173	0.000057	0.594079	0.000846
0	1	0	0.834356	0.876923	0.181416	0.065192	0.000046	0.536842	0.000647
1	0	0	0.865031	0.861538	0.194690	0.070111	0.000061	0.405921	0.000756
0	1	0	0.834356	0.792308	0.154867	0.572819	0.000038	0.538158	0.000617
1	0	0	0.852761	0.846154	0.190265	0.692444	0.000053	0.711842	0.000587
0	1	0	0.650307	0.607692	0.128319	0.000027	0.000023	0.222368	0.000254
1	0	0	0.644172	0.669231	0.137168	0.037692	0.000036	0.306579	0.000284
0	1	0	0.638037	0.623077	0.101770	0.000027	0.000024	0.242763	0.000219
0	0	1	0.288344	0.246154	0.035398	0.000002	0.000001	0.023684	0.000015
0	0	1	0.441718	0.400000	0.079646	0.000006	0.000005	0.048684	0.000075
0	0	1	0.386503	0.323077	0.053097	0.000004	0.000004	0.049342	0.000035
0	0	1	0.386503	0.376923	0.075221	0.000005	0.000004	0.062500	0.000050
0	0	1	0.276074	0.246154	0.039823	0.000002	0.000002	0.019737	0.000015
1	0	0	0.711656	0.730769	0.132743	0.000034	0.000029	0.284868	0.000348
1	0	0	0.699387	0.738462	0.159292	0.000033	0.000030	0.263158	0.000294
1	0	0	0.785276	0.784615	0.154867	0.048416	0.000038	0.350000	0.000567
0	1	0	0.687117	0.692308	0.141593	0.362237	0.000032	0.352632	0.000299
0	1	0	0.760736	0.730769	0.154867	0.359759	0.000032	0.281579	0.000323
0	1	0	0.791411	0.784615	0.176991	0.554769	0.000046	0.482895	0.000458
1	0	0	0.760736	0.753846	0.168142	0.043107	0.000040	0.390132	0.000353
0	1	0	0.773006	0.738462	0.132743	0.372500	0.000029	0.442105	0.000284
0	1	0	0.773006	0.769231	0.163717	0.048947	0.000040	0.436184	0.000378
0	1	0	0.773006	0.738462	0.141593	0.042435	0.000039	0.440789	0.000313
0	1	0	0.717791	0.707692	0.150442	0.000033	0.000027	0.356579	0.000289
1	0	0	0.754601	0.738462	0.159292	0.410370	0.000036	0.284868	0.000323
1	0	0	0.748466	0.746154	0.150442	0.361883	0.000031	0.316447	0.000358
1	0	0	0.711656	0.692308	0.132743	0.000033	0.000020	0.238816	0.000358
0	0	1	0.435583	0.423077	0.075221	0.000008	0.000007	0.078947	0.000149
0	1	0	0.625767	0.615385	0.123894	0.000029	0.000034	0.258553	0.000194
1	0	0	0.613497	0.623077	0.137168	0.000027	0.000026	0.201974	0.000244
0	1	0	0.619632	0.630769	0.132743	0.000023	0.000021	0.190789	0.000209
1	0	0	0.785276	0.769231	0.163717	0.461334	0.000033	0.346711	0.000463
1	0	0	0.687117	0.692308	0.141593	0.000033	0.000032	0.234211	0.000259
1	0	0	0.717791	0.707692	0.163717	0.000033	0.000027	0.280263	0.000284
0	1	0	0.552147	0.530769	0.106195	0.000015	0.000012	0.125000	0.000134
1	0	0	0.613497	0.615385	0.146018	0.000029	0.000019	0.269737	0.000284
0	1	0	0.613497	0.615385	0.128319	0.000022	0.000017	0.192763	0.000229
0	1	0	0.650307	0.669231	0.150442	0.000029	0.000022	0.203947	0.000274
1	0	0	0.515337	0.515385	0.101770	0.000013	0.000013	0.093421	0.000119
0	1	0	0.539877	0.523077	0.123894	0.000017	0.000014	0.142763	0.000159
0	0	1	0.490798	0.461538	0.097345	0.000011	0.000008	0.088158	0.000119
0	0	1	0.533742	0.523077	0.097345	0.000013	0.000011	0.111842	0.000119
0	1	0	0.644172	0.638462	0.150442	0.000029	0.000020	0.221711	0.000308
0	0	1	0.453988	0.430769	0.084071	0.000009	0.000009	0.068421	0.000080
0	1	0	0.601227	0.561538	0.128319	0.000022	0.000015	0.213816	0.000219
1	0	0	0.411043	0.384615	0.079646	0.000006	0.000006	0.054605	0.000060
0	1	0	0.509202	0.500000	0.092920	0.000013	0.000012	0.103289	0.000119
1	0	0	0.613497	0.623077	0.123894	0.000022	0.000018	0.178289	0.000204
0	1	0	0.595092	0.607692	0.141593	0.000023	0.000018	0.168421	0.000234
1	0	0	0.674847	0.623077	0.123894	0.000028	0.000018	0.215132	0.000254
1	0	0	0.552147	0.538462	0.115044	0.000016	0.000013	0.146053	0.000134
0	0	1	0.496933	0.461538	0.106195	0.000011	0.000009	0.092105	0.000109
1	0	0	0.576687	0.553846	0.119469	0.000018	0.000012	0.151316	0.000164
0	1	0	0.509202	0.469231	0.115044	0.000011	0.000010	0.099342	0.000104
0	1	0	0.546012	0.500000	0.110619	0.000016	0.000013	0.148026	0.000139
0	1	0	0.576687	0.538462	0.128319	0.000018	0.000014	0.162500	0.000179
0	1	0	0.601227	0.576923	0.132743	0.000020	0.000016	0.189474	0.000189
0	1	0	0.546012	0.546154	0.132743	0.000017	0.000013	0.164474	0.000154
0	0	1	0.521472	0.584615	0.092920	0.000012	0.000010	0.103289	0.000100
0	1	0	0.613497	0.569231	0.119469	0.000016	0.000013	0.138816	0.000154
0	1	0	0.478528	0.446154	0.110619	0.000011	0.000009	0.107895	0.000090
0	0	1	0.447853	0.415385	0.075221	0.000007	0.000006	0.063816	0.000070
0	1	0	0.711656	0.715385	0.146018	0.389843	0.000030	0.275658	0.000348
0	1	0	0.650307	0.638462	0.141593	0.000028	0.000022	0.207895	0.000244
1	0	0	0.680982	0.684615	0.119469	0.000030	0.000025	0.213816	0.000274
1	0	0	0.693252	0.676923	0.154867	0.000032	0.000023	0.253947	0.000323
1	0	0	0.766871	0.776923	0.190265	0.511591	0.000037	0.377632	0.000433
0	0	1	0.337423	0.330769	0.066372	0.000004	0.000004	0.038158	0.000035
0	0	1	0.539877	0.538462	0.119469	0.000015	0.000013	0.109211	0.000124
0	0	1	0.361963	0.346154	0.070796	0.000004	0.000004	0.042105	0.000040
0	0	1	0.092025	0.084615	0.008850	0.000000	0.000000	0.000658	0.000001
0	0	1	0.159509	0.153846	0.026549	0.000000	0.000000	0.003947	0.000004
0	0	1	0.134969	0.138462	0.026549	0.000000	0.000000	0.002632	0.000003
0	0	1	0.196319	0.184615	0.030973	0.000001	0.000001	0.005921	0.000005
1	0	0	0.693252	0.653846	0.141593	0.000033	0.000026	0.287500	0.000274
0	0	1	0.331288	0.307692	0.061947	0.000004	0.000003	0.032237	0.000035
0	0	1	0.282209	0.269231	0.057522	0.000002	0.000002	0.013816	0.000020
0	0	1	0.368098	0.353846	0.070796	0.000005	0.000003	0.034868	0.000040
0	0	1	0.404908	0.392308	0.075221	0.000006	0.000005	0.051316	0.000060
0	0	1	0.429448	0.400000	0.075221	0.000006	0.000005	0.045395	0.000060
0	0	1	0.392638	0.376923	0.070796	0.000006	0.000005	0.042763	0.000050
0	0	1	0.441718	0.423077	0.075221	0.000007	0.000006	0.054605	0.000070
0	0	1	0.374233	0.376923	0.066372	0.000006	0.000005	0.050000	0.000045
0	0	1	0.423313	0.415385	0.097345	0.000008	0.000006	0.071711	0.000070
0	0	1	0.404908	0.384615	0.092920	0.000006	0.000005	0.046053	0.000060
1	0	0	0.723926	0.723077	0.159292	0.397629	0.000031	0.369079	0.000358
0	1	0	0.730061	0.700000	0.137168	0.375332	0.000038	0.284868	0.000299
0	1	0	0.705521	0.707692	0.163717	0.038719	0.000033	0.285526	0.000343
1	0	0	0.736196	0.761538	0.146018	0.439391	0.000036	0.365132	0.000338
1	0	0	0.687117	0.692308	0.154867	0.035781	0.000028	0.271711	0.000368
1	0	0	0.687117	0.692308	0.163717	0.000038	0.000028	0.230263	0.000408
1	0	0	0.668712	0.707692	0.141593	0.000032	0.000025	0.217763	0.000343
0	1	0	0.779141	0.776923	0.150442	0.050080	0.000045	0.390789	0.000363
0	1	0	0.723926	0.730769	0.141593	0.389843	0.000035	0.336184	0.000294
0	1	0	0.662577	0.730769	0.137168	0.000033	0.000029	0.255263	0.000259
0	1	0	0.699387	0.676923	0.110619	0.000031	0.000027	0.226974	0.000269
1	0	0	0.650307	0.646154	0.146018	0.000032	0.000024	0.314474	0.000244
0	0	1	0.300613	0.300000	0.053097	0.000003	0.000003	0.032237	0.000026
1	0	0	0.331288	0.307692	0.070796	0.000004	0.000003	0.036842	0.000040
0	1	0	0.564417	0.584615	0.115044	0.000023	0.000022	0.200658	0.000159
1	0	0	0.638037	0.692308	0.132743	0.000032	0.000027	0.244737	0.000234
1	0	0	0.429448	0.423077	0.097345	0.000010	0.000009	0.083553	0.000090
1	0	0	0.576687	0.600000	0.132743	0.000022	0.000016	0.116447	0.000254
0	1	0	0.552147	0.553846	0.110619	0.000018	0.000015	0.131579	0.000169
0	1	0	0.785276	0.807692	0.190265	0.062962	0.000034	0.375658	0.000547
1	0	0	0.723926	0.769231	0.176991	0.042010	0.000031	0.355921	0.000368
1	0	0	0.760736	0.746154	0.181416	0.043143	0.000029	0.329605	0.000383
1	0	0	0.773006	0.776923	0.199115	0.053973	0.000042	0.438816	0.000448
1	0	0	0.773006	0.792308	0.137168	0.044558	0.000030	0.259211	0.000408
1	0	0	0.803681	0.830769	0.190265	0.065263	0.000055	0.430263	0.000582
0	1	0	0.809816	0.815385	0.163717	0.477261	0.000037	0.322368	0.000488
1	0	0	0.748466	0.769231	0.212389	0.058114	0.000039	0.440132	0.000687
1	0	0	0.779141	0.807692	0.181416	0.052522	0.000041	0.409868	0.000428
0	1	0	0.631902	0.653846	0.119469	0.000025	0.000020	0.211184	0.000249
0	1	0	0.656442	0.638462	0.163717	0.000030	0.000023	0.208553	0.000299
0	0	1	0.441718	0.438462	0.092920	0.000009	0.000007	0.075000	0.000075
0	1	0	0.558282	0.546154	0.106195	0.000016	0.000013	0.136842	0.000149
1	0	0	0.595092	0.607692	0.123894	0.000022	0.000017	0.167105	0.000224
1	0	0	0.631902	0.584615	0.154867	0.000034	0.000024	0.207895	0.000308
0	1	0	0.656442	0.638462	0.150442	0.000031	0.000022	0.258553	0.000284
1	0	0	0.650307	0.669231	0.137168	0.000025	0.000021	0.209868	0.000204
0	1	0	0.607362	0.615385	0.137168	0.000023	0.000018	0.174342	0.000204
1	0	0	0.539877	0.546154	0.110619	0.000017	0.000010	0.107237	0.000189
0	1	0	0.656442	0.669231	0.141593	0.000029	0.000023	0.236184	0.000239
1	0	0	0.662577	0.669231	0.159292	0.000035	0.000028	0.297368	0.000323
0	1	0	0.693252	0.776923	0.185841	0.451778	0.000037	0.367105	0.000353
1	0	0	0.748466	0.730769	0.146018	0.039497	0.000032	0.290132	0.000313
0	1	0	0.693252	0.700000	0.154867	0.035852	0.000025	0.272368	0.000348
1	0	0	0.736196	0.761538	0.172566	0.374270	0.000028	0.250000	0.000373
0	0	1	0.361963	0.330769	0.075221	0.000005	0.000004	0.044737	0.000040
0	0	1	0.337423	0.315385	0.066372	0.000004	0.000003	0.037500	0.000035
0	0	1	0.343558	0.323077	0.075221	0.000004	0.000003	0.038816	0.000030
1	0	0	0.601227	0.607692	0.123894	0.000019	0.000016	0.167763	0.000149
1	0	0	0.453988	0.430769	0.092920	0.000008	0.000007	0.076974	0.000075
0	1	0	0.496933	0.469231	0.084071	0.000012	0.000011	0.117763	0.000100
0	1	0	0.662577	0.669231	0.154867	0.000032	0.000024	0.228947	0.000333
1	0	0	0.453988	0.430769	0.088496	0.000009	0.000008	0.078289	0.000074
1	0	0	0.441718	0.415385	0.088496	0.000008	0.000007	0.065132	0.000071
0	1	0	0.576687	0.553846	0.115044	0.000017	0.000013	0.150000	0.000149
0	0	1	0.245399	0.223077	0.053097	0.000001	0.000001	0.012500	0.000011
0	0	1	0.202454	0.184615	0.026549	0.000001	0.000001	0.006579	0.000005
1	0	0	0.791411	0.792308	0.212389	0.545567	0.000035	0.485526	0.000532
1	0	0	0.674847	0.630769	0.110619	0.000027	0.000019	0.215132	0.000194
1	0	0	0.699387	0.669231	0.128319	0.000032	0.000029	0.309868	0.000274
0	1	0	0.773006	0.746154	0.168142	0.440099	0.000034	0.401974	0.000388
1	0	0	0.687117	0.676923	0.123894	0.000034	0.000033	0.269079	0.000264
1	0	0	0.730061	0.700000	0.172566	0.470890	0.000034	0.425658	0.000343
0	1	0	0.760736	0.723077	0.176991	0.433729	0.000028	0.355263	0.000433
1	0	0	0.773006	0.746154	0.154867	0.000046	0.000032	0.387500	0.000458
0	0	1	0.552147	0.546154	0.097345	0.000016	0.000014	0.088158	0.000139
0	1	0	0.779141	0.823077	0.168142	0.043957	0.000043	0.325658	0.000388
1	0	0	0.552147	0.538462	0.088496	0.000013	0.000011	0.133553	0.000119
0	1	0	0.711656	0.700000	0.137168	0.000030	0.000023	0.182237	0.000318
0	0	1	0.404908	0.392308	0.084071	0.000006	0.000005	0.033553	0.000060
0	0	1	0.325153	0.323077	0.053097	0.000003	0.000003	0.028947	0.000030
0	0	1	0.233129	0.223077	0.035398	0.000001	0.000001	0.008553	0.000015
1	0	0	0.472393	0.476923	0.088496	0.000010	0.000008	0.098684	0.000100
0	0	1	0.325153	0.315385	0.061947	0.000004	0.000003	0.053947	0.000035
1	0	0	0.411043	0.407692	0.092920	0.000008	0.000007	0.073684	0.000075
0	0	1	0.435583	0.423077	0.079646	0.000009	0.000007	0.069737	0.000080
0	0	1	0.392638	0.392308	0.088496	0.000006	0.000005	0.054605	0.000065
1	0	0	0.625767	0.615385	0.115044	0.000023	0.000020	0.219079	0.000204
1	0	0	0.441718	0.453846	0.092920	0.000009	0.000006	0.069737	0.000095
0	0	1	0.441718	0.430769	0.079646	0.000008	0.000007	0.052632	0.000090
1	0	0	0.613497	0.584615	0.137168	0.000021	0.000016	0.211842	0.000199
0	1	0	0.490798	0.500000	0.106195	0.000011	0.000010	0.074342	0.000095
0	0	1	0.368098	0.338462	0.070796	0.000004	0.000004	0.055263	0.000035
0	0	1	0.288344	0.269231	0.035398	0.000002	0.000002	0.019737	0.000020
0	1	0	0.907975	0.923077	0.172566	0.069864	0.000044	0.537500	0.000706
1	0	0	0.760736	0.715385	0.168142	0.474783	0.000042	0.417763	0.000353
1	0	0	0.736196	0.730769	0.168142	0.384888	0.000030	0.349342	0.000323
1	0	0	0.723926	0.692308	0.163717	0.045408	0.000035	0.363158	0.000423
1	0	0	0.760736	0.730769	0.163717	0.046894	0.000045	0.427632	0.000328
0	1	0	0.693252	0.692308	0.172566	0.355158	0.000030	0.329605	0.000284
1	0	0	0.705521	0.700000	0.128319	0.041232	0.000043	0.299342	0.000299
