0.282209	0.276923	0.044248	0.022651	0.014449	0.017763	0.019900
0.288344	0.269231	0.048673	0.023713	0.018145	0.016447	0.017910
0.282209	0.269231	0.057522	0.022828	0.017473	0.013816	0.019900
0.288344	0.261538	0.057522	0.022120	0.015457	0.018421	0.021891
0.294479	0.276923	0.048673	0.019643	0.015793	0.017105	0.017910
0.288344	0.276923	0.053097	0.020527	0.014785	0.019079	0.017910
0.294479	0.269231	0.048673	0.024951	0.016801	0.018421	0.020896
0.288344	0.269231	0.057522	0.021766	0.013777	0.026316	0.018905
0.294479	0.284615	0.053097	0.023182	0.019825	0.000658	0.019900
0.294479	0.269231	0.039823	0.024774	0.021169	0.030921	0.019900
0.294479	0.269231	0.057522	0.023536	0.020833	0.017763	0.016915
0.306748	0.269231	0.053097	0.022474	0.018481	0.010526	0.019900
0.288344	0.269231	0.070796	0.022828	0.014449	0.023026	0.021393
0.300613	0.276923	0.057522	0.022474	0.016465	0.017763	0.019900
0.300613	0.269231	0.048673	0.027783	0.026882	0.023684	0.019900
0.300613	0.276923	0.057522	0.025128	0.020161	0.017105	0.021393
0.306748	0.276923	0.057522	0.024243	0.016465	0.020395	0.022388
0.306748	0.276923	0.053097	0.025836	0.018817	0.022368	0.022388
0.343558	0.184615	0.066372	0.041409	0.030578	0.038158	0.034328
0.294479	0.284615	0.061947	0.025305	0.017473	0.023684	0.024876
0.306748	0.284615	0.057522	0.024243	0.019825	0.018421	0.022388
0.312883	0.276923	0.048673	0.029375	0.020833	0.028289	0.019900
0.306748	0.276923	0.057522	0.028491	0.023185	0.024342	0.021393
0.306748	0.284615	0.057522	0.025128	0.018145	0.024342	0.022388
0.312883	0.276923	0.057522	0.027960	0.022849	0.018421	0.024876
0.288344	0.200000	0.066372	0.056096	0.046035	0.048684	0.046269
0.312883	0.284615	0.057522	0.026190	0.020497	0.021711	0.019900
0.306748	0.292308	0.053097	0.027075	0.024194	0.015132	0.024378
0.300613	0.292308	0.053097	0.030437	0.028226	0.018421	0.024876
0.312883	0.300000	0.048673	0.025659	0.019153	0.022368	0.020896
0.312883	0.284615	0.061947	0.026544	0.018817	0.023684	0.024876
0.312883	0.292308	0.044248	0.029375	0.019825	0.028289	0.026866
0.312883	0.284615	0.053097	0.031145	0.024530	0.027632	0.022886
0.306748	0.292308	0.057522	0.029552	0.026210	0.019737	0.024876
0.300613	0.315385	0.053097	0.027075	0.022849	0.018421	0.021393
0.312883	0.284615	0.053097	0.032738	0.026210	0.027632	0.024876
0.312883	0.292308	0.053097	0.030437	0.026882	0.024342	0.024876
0.312883	0.292308	0.061947	0.028844	0.018817	0.021053	0.030846
0.312883	0.300000	0.061947	0.026013	0.017137	0.026316	0.024876
0.312883	0.300000	0.057522	0.028314	0.021169	0.023684	0.026866
0.300613	0.300000	0.053097	0.033622	0.029906	0.032237	0.025871
0.325153	0.300000	0.048673	0.029729	0.024530	0.023026	0.024876
0.312883	0.292308	0.066372	0.030614	0.023185	0.026974	0.024876
0.325153	0.307692	0.057522	0.029729	0.022849	0.013816	0.029851
0.325153	0.300000	0.053097	0.032561	0.023185	0.032895	0.024378
0.331288	0.300000	0.053097	0.025836	0.019153	0.030921	0.029851
0.331288	0.292308	0.053097	0.035038	0.029906	0.022368	0.029851
0.319018	0.292308	0.066372	0.033445	0.029906	0.026316	0.029851
0.331288	0.315385	0.044248	0.029729	0.020161	0.024342	0.028856
0.331288	0.292308	0.070796	0.028667	0.017809	0.025658	0.029851
0.337423	0.300000	0.061947	0.028314	0.020833	0.028289	0.024876
0.319018	0.307692	0.061947	0.032561	0.024866	0.026316	0.029851
0.337423	0.307692	0.048673	0.032738	0.025538	0.027632	0.025871
0.325153	0.307692	0.057522	0.034507	0.026882	0.026974	0.027861
0.337423	0.300000	0.061947	0.030968	0.023185	0.028947	0.025373
0.331288	0.300000	0.061947	0.036100	0.030242	0.017763	0.033831
0.319018	0.307692	0.057522	0.033976	0.029570	0.035526	0.029851
0.319018	0.315385	0.061947	0.034330	0.027890	0.025000	0.030348
0.331288	0.300000	0.057522	0.037692	0.031922	0.029605	0.028358
0.337423	0.307692	0.057522	0.032561	0.025874	0.030921	0.026866
0.331288	0.300000	0.070796	0.035392	0.025874	0.025658	0.029851
0.337423	0.307692	0.066372	0.030437	0.020497	0.025000	0.029851
0.343558	0.307692	0.057522	0.031676	0.024194	0.024342	0.029851
0.337423	0.300000	0.057522	0.037515	0.036290	0.026316	0.027861
0.331288	0.300000	0.061947	0.037515	0.031250	0.023684	0.035821
0.325153	0.323077	0.053097	0.034153	0.028562	0.028947	0.029851
0.337423	0.307692	0.061947	0.033976	0.024866	0.029605	0.029851
0.337423	0.307692	0.057522	0.036631	0.031922	0.026974	0.029851
0.331288	0.307692	0.061947	0.035392	0.022849	0.032237	0.034826
0.337423	0.315385	0.061947	0.033268	0.022513	0.026316	0.032338
0.337423	0.307692	0.057522	0.041232	0.037970	0.017105	0.034826
0.337423	0.315385	0.057522	0.035746	0.027554	0.027632	0.033831
0.343558	0.307692	0.070796	0.032384	0.022177	0.028289	0.029851
0.337423	0.315385	0.070796	0.033976	0.024194	0.024342	0.029851
0.337423	0.307692	0.070796	0.035038	0.024866	0.031579	0.029851
0.343558	0.323077	0.057522	0.032030	0.023522	0.026316	0.029851
0.349693	0.323077	0.048673	0.035746	0.027890	0.022368	0.033333
0.343558	0.323077	0.048673	0.037515	0.027890	0.034868	0.030846
0.343558	0.315385	0.048673	0.040170	0.030242	0.036184	0.033333
0.343558	0.307692	0.066372	0.043355	0.036626	0.015132	0.034826
0.349693	0.330769	0.053097	0.033091	0.020833	0.030263	0.029851
0.343558	0.315385	0.061947	0.035923	0.027554	0.039474	0.029851
0.325153	0.315385	0.061947	0.037339	0.026210	0.053947	0.034826
0.355828	0.315385	0.061947	0.034507	0.024194	0.025000	0.034826
0.355828	0.323077	0.057522	0.034330	0.025202	0.028947	0.029851
0.343558	0.323077	0.057522	0.039285	0.028562	0.037500	0.029851
0.331288	0.307692	0.070796	0.042647	0.031250	0.036842	0.039801
0.337423	0.315385	0.066372	0.039108	0.030242	0.037500	0.034826
0.331288	0.315385	0.066372	0.041763	0.039651	0.040789	0.030348
0.355828	0.323077	0.053097	0.036985	0.027890	0.028947	0.034826
0.319018	0.330769	0.070796	0.035038	0.024866	0.033553	0.044776
0.349693	0.315385	0.061947	0.037515	0.026210	0.037500	0.033831
0.337423	0.300000	0.079646	0.039816	0.036626	0.038816	0.035323
0.349693	0.338462	0.057522	0.033976	0.027218	0.026974	0.029851
0.355828	0.330769	0.057522	0.034861	0.028562	0.027632	0.030846
0.355828	0.323077	0.061947	0.039462	0.032258	0.026974	0.029851
0.349693	0.330769	0.061947	0.038046	0.034274	0.029605	0.026866
0.349693	0.323077	0.061947	0.038577	0.029570	0.034868	0.032836
0.355828	0.330769	0.053097	0.039462	0.035618	0.024342	0.031841
0.355828	0.323077	0.053097	0.042293	0.037634	0.030921	0.029851
0.343558	0.323077	0.070796	0.038400	0.027554	0.034868	0.034328
0.343558	0.323077	0.066372	0.042293	0.035618	0.034868	0.029851
0.343558	0.323077	0.075221	0.038046	0.027890	0.031579	0.033831
0.343558	0.323077	0.075221	0.037692	0.026210	0.038816	0.029851
0.343558	0.330769	0.061947	0.043886	0.042339	0.028289	0.029851
0.349693	0.330769	0.066372	0.037515	0.027890	0.030263	0.034826
0.337423	0.330769	0.066372	0.040878	0.032594	0.038158	0.034826
0.361963	0.323077	0.070796	0.035392	0.025538	0.034211	0.030846
0.349693	0.346154	0.061947	0.035569	0.028562	0.024342	0.034826
0.368098	0.330769	0.044248	0.041939	0.032258	0.029605	0.041791
0.343558	0.315385	0.088496	0.041232	0.036626	0.037500	0.029851
0.361963	0.330769	0.061947	0.042824	0.031586	0.020395	0.040299
0.355828	0.346154	0.061947	0.035746	0.024194	0.030921	0.034826
0.349693	0.323077	0.066372	0.041939	0.036962	0.037500	0.039801
0.374233	0.330769	0.057522	0.038046	0.029570	0.026974	0.037811
0.368098	0.338462	0.057522	0.042293	0.034946	0.020395	0.034826
0.343558	0.330769	0.070796	0.046717	0.048387	0.028947	0.032836
0.343558	0.315385	0.070796	0.044948	0.034946	0.051316	0.041791
0.398773	0.307692	0.070796	0.035215	0.026546	0.029605	0.031841
0.343558	0.338462	0.070796	0.046540	0.044355	0.031579	0.029851
0.361963	0.330769	0.066372	0.041055	0.024866	0.038816	0.039801
0.361963	0.338462	0.057522	0.045833	0.034946	0.036842	0.034826
0.368098	0.338462	0.057522	0.043709	0.039651	0.034211	0.031343
0.337423	0.338462	0.070796	0.048310	0.037970	0.037500	0.041791
0.361963	0.338462	0.061947	0.044594	0.034610	0.036184	0.034826
0.361963	0.330769	0.066372	0.045656	0.033602	0.038816	0.039801
0.361963	0.346154	0.079646	0.039108	0.027218	0.032237	0.031841
0.361963	0.338462	0.061947	0.048310	0.038642	0.038816	0.034826
0.355828	0.353846	0.066372	0.041232	0.028898	0.033553	0.039801
0.355828	0.346154	0.066372	0.049549	0.034610	0.030921	0.039801
0.386503	0.323077	0.053097	0.044240	0.040323	0.049342	0.034826
0.361963	0.330769	0.075221	0.045302	0.032930	0.044737	0.039801
0.361963	0.338462	0.075221	0.045479	0.039315	0.035526	0.036318
0.380368	0.330769	0.066372	0.045125	0.037970	0.036184	0.035821
0.368098	0.338462	0.070796	0.044417	0.036962	0.034868	0.038806
0.355828	0.346154	0.070796	0.045833	0.035954	0.034211	0.044776
0.361963	0.346154	0.070796	0.043886	0.032594	0.042105	0.039801
0.368098	0.353846	0.075221	0.041409	0.033602	0.023026	0.041294
0.368098	0.338462	0.070796	0.042824	0.031922	0.055263	0.034826
0.374233	0.338462	0.061947	0.049903	0.041667	0.040789	0.036816
0.368098	0.353846	0.066372	0.044948	0.034946	0.039474	0.034328
0.404908	0.330769	0.066372	0.040524	0.030242	0.034868	0.034826
0.368098	0.353846	0.070796	0.045125	0.029234	0.034868	0.039801
0.386503	0.353846	0.061947	0.040524	0.030914	0.030921	0.038308
0.361963	0.353846	0.075221	0.044240	0.028226	0.037500	0.042786
0.368098	0.346154	0.066372	0.047602	0.038306	0.036842	0.043781
0.380368	0.353846	0.061947	0.044063	0.033938	0.034868	0.037811
0.380368	0.361538	0.053097	0.042470	0.027890	0.043421	0.039801
0.392638	0.353846	0.053097	0.045656	0.041331	0.036184	0.035323
0.380368	0.346154	0.066372	0.045833	0.030578	0.044079	0.043781
0.380368	0.346154	0.044248	0.051141	0.045363	0.050658	0.044776
0.368098	0.361538	0.070796	0.046363	0.033602	0.034868	0.042786
0.368098	0.338462	0.079646	0.050434	0.038306	0.044079	0.042786
0.374233	0.346154	0.061947	0.052557	0.039315	0.044079	0.044776
0.380368	0.346154	0.070796	0.047602	0.036290	0.031579	0.049751
0.386503	0.361538	0.048673	0.053442	0.043683	0.035526	0.038806
0.337423	0.269231	0.079646	0.081932	0.064516	0.075000	0.070149
0.386503	0.353846	0.061947	0.050964	0.035618	0.040132	0.039801
0.386503	0.361538	0.066372	0.045479	0.034274	0.036842	0.040299
0.380368	0.346154	0.066372	0.054858	0.043683	0.048684	0.036318
0.368098	0.353846	0.084071	0.049018	0.037634	0.048026	0.036816
0.374233	0.353846	0.066372	0.051495	0.039987	0.040132	0.049751
0.380368	0.338462	0.075221	0.051672	0.040995	0.048026	0.044776
0.374233	0.346154	0.079646	0.051849	0.042339	0.044737	0.041294
0.361963	0.346154	0.079646	0.049018	0.032258	0.060526	0.049751
0.368098	0.353846	0.066372	0.053088	0.040659	0.055263	0.044776
0.380368	0.361538	0.079646	0.044948	0.032258	0.040789	0.039801
0.392638	0.361538	0.057522	0.049018	0.038978	0.029605	0.049751
0.386503	0.353846	0.070796	0.048664	0.036626	0.040789	0.044279
0.386503	0.369231	0.061947	0.048487	0.036626	0.041447	0.039801
0.392638	0.369231	0.061947	0.047071	0.039315	0.033553	0.040796
0.355828	0.346154	0.066372	0.053796	0.047715	0.077632	0.044776
0.392638	0.346154	0.075221	0.050080	0.045363	0.038816	0.040299
0.361963	0.353846	0.070796	0.057512	0.043683	0.065789	0.038308
0.386503	0.353846	0.079646	0.045479	0.028898	0.052632	0.039801
0.392638	0.315385	0.070796	0.064059	0.059140	0.044737	0.049254
0.374233	0.353846	0.070796	0.055211	0.045363	0.045395	0.047761
0.386503	0.361538	0.061947	0.052734	0.038978	0.042763	0.046766
0.380368	0.361538	0.066372	0.053619	0.037634	0.041447	0.049751
0.404908	0.315385	0.084071	0.056450	0.051747	0.042105	0.043284
0.380368	0.361538	0.061947	0.053442	0.042339	0.053289	0.044776
0.386503	0.361538	0.066372	0.052557	0.039315	0.049342	0.042289
0.392638	0.369231	0.075221	0.046363	0.041331	0.034868	0.037811
0.386503	0.353846	0.061947	0.058043	0.042003	0.052632	0.044776
0.392638	0.361538	0.070796	0.052557	0.043011	0.040789	0.044776
0.380368	0.369231	0.079646	0.051495	0.040659	0.041447	0.044776
0.404908	0.353846	0.070796	0.049549	0.037970	0.048026	0.045771
0.374233	0.376923	0.066372	0.055211	0.045363	0.050000	0.044776
0.398773	0.353846	0.079646	0.052026	0.040323	0.044737	0.044776
0.398773	0.369231	0.066372	0.053796	0.043683	0.040132	0.044776
0.411043	0.338462	0.061947	0.060166	0.051075	0.048026	0.049751
0.398773	0.369231	0.061947	0.053796	0.037970	0.040132	0.053731
0.392638	0.369231	0.079646	0.055742	0.047043	0.034868	0.042289
0.368098	0.369231	0.079646	0.056981	0.048723	0.051316	0.049751
0.398773	0.376923	0.061947	0.056981	0.050739	0.033553	0.044776
0.404908	0.376923	0.057522	0.051141	0.038978	0.042105	0.050249
0.380368	0.376923	0.084071	0.053088	0.035282	0.044737	0.047761
0.398773	0.376923	0.066372	0.052911	0.040659	0.043421	0.044776
0.355828	0.323077	0.066372	0.097328	0.075941	0.088816	0.034826
0.404908	0.353846	0.075221	0.059989	0.053091	0.034211	0.050249
0.392638	0.376923	0.066372	0.055035	0.039315	0.050000	0.048756
0.398773	0.369231	0.066372	0.054858	0.031922	0.046711	0.059701
0.392638	0.376923	0.070796	0.056096	0.042675	0.042763	0.049751
0.404908	0.346154	0.066372	0.066183	0.063508	0.051974	0.042289
0.392638	0.369231	0.066372	0.061405	0.051075	0.046711	0.049751
0.411043	0.361538	0.075221	0.054681	0.044355	0.045395	0.044776
0.398773	0.346154	0.066372	0.049195	0.037970	0.042105	0.089552
0.386503	0.369231	0.075221	0.060697	0.047715	0.045395	0.053234
0.386503	0.361538	0.070796	0.063706	0.053763	0.059211	0.046766
0.404908	0.369231	0.066372	0.057689	0.050067	0.043421	0.047761
0.386503	0.376923	0.075221	0.050787	0.035618	0.062500	0.049751
0.398773	0.384615	0.066372	0.056096	0.050403	0.040132	0.045274
0.404908	0.384615	0.066372	0.049726	0.037634	0.046053	0.049751
0.392638	0.361538	0.079646	0.064767	0.065860	0.044079	0.041791
0.404908	0.361538	0.079646	0.057689	0.041331	0.044737	0.054726
0.398773	0.384615	0.061947	0.061759	0.058804	0.046711	0.039801
0.392638	0.384615	0.070796	0.055388	0.038306	0.044737	0.059701
0.398773	0.384615	0.048673	0.058751	0.051075	0.067105	0.044776
0.392638	0.369231	0.075221	0.060166	0.044019	0.061842	0.048756
0.392638	0.369231	0.070796	0.063706	0.053763	0.050658	0.054726
0.398773	0.369231	0.075221	0.061228	0.053427	0.050000	0.049751
0.398773	0.369231	0.066372	0.053973	0.048387	0.084868	0.042786
0.398773	0.384615	0.070796	0.061405	0.051411	0.045395	0.048756
0.398773	0.369231	0.066372	0.066183	0.055444	0.058553	0.049751
0.404908	0.376923	0.075221	0.060520	0.044019	0.048026	0.054726
0.398773	0.384615	0.070796	0.062290	0.039987	0.046711	0.062687
0.337423	0.315385	0.061947	0.037339	0.332661	0.025000	0.031343
0.429448	0.384615	0.061947	0.056804	0.048051	0.044079	0.045771
0.392638	0.392308	0.075221	0.061759	0.048387	0.043421	0.056716
0.411043	0.384615	0.070796	0.059105	0.045363	0.042763	0.057214
0.411043	0.369231	0.084071	0.060166	0.041667	0.051316	0.054726
0.411043	0.392308	0.066372	0.057866	0.041331	0.045395	0.056716
0.429448	0.361538	0.070796	0.060166	0.048723	0.061184	0.049254
0.411043	0.384615	0.070796	0.059989	0.046707	0.057895	0.049254
0.417178	0.384615	0.066372	0.063175	0.044691	0.059868	0.044776
0.411043	0.384615	0.066372	0.065829	0.063508	0.050000	0.044279
0.429448	0.384615	0.066372	0.059989	0.056116	0.046711	0.040796
0.411043	0.376923	0.079646	0.058928	0.039987	0.052632	0.059701
0.411043	0.392308	0.070796	0.059459	0.053091	0.046711	0.049751
0.404908	0.392308	0.084071	0.060874	0.044355	0.033553	0.059701
0.417178	0.384615	0.066372	0.062467	0.052755	0.053289	0.049751
0.411043	0.384615	0.066372	0.064590	0.047379	0.057895	0.054726
0.404908	0.392308	0.075221	0.058574	0.042339	0.051316	0.059701
0.411043	0.384615	0.070796	0.064767	0.049395	0.052632	0.057214
0.404908	0.407692	0.075221	0.069368	0.052083	0.040132	0.044279
0.417178	0.392308	0.066372	0.063706	0.050067	0.052632	0.052239
0.417178	0.384615	0.079646	0.063352	0.052083	0.043421	0.054726
0.404908	0.384615	0.092920	0.060697	0.044019	0.046053	0.059701
0.386503	0.384615	0.079646	0.071846	0.041331	0.048684	0.079104
0.417178	0.392308	0.075221	0.072200	0.065188	0.027632	0.049751
0.411043	0.392308	0.075221	0.063175	0.047715	0.053289	0.054726
0.423313	0.392308	0.070796	0.059812	0.040323	0.055921	0.053731
0.411043	0.376923	0.079646	0.071315	0.064516	0.053289	0.047761
0.429448	0.384615	0.061947	0.063706	0.044019	0.063158	0.053731
0.429448	0.392308	0.057522	0.063352	0.047379	0.050658	0.059701
0.411043	0.384615	0.079646	0.064059	0.050739	0.054605	0.059701
0.404908	0.392308	0.070796	0.072554	0.060148	0.051974	0.054726
0.392638	0.392308	0.088496	0.062113	0.049059	0.054605	0.064677
0.417178	0.376923	0.075221	0.071315	0.067540	0.050000	0.052736
0.429448	0.400000	0.066372	0.063706	0.060484	0.032237	0.054726
0.411043	0.400000	0.079646	0.064944	0.052419	0.031579	0.064677
0.404908	0.384615	0.079646	0.069722	0.057124	0.053947	0.060199
0.423313	0.407692	0.079646	0.057689	0.041331	0.048684	0.048259
0.411043	0.400000	0.075221	0.067953	0.065188	0.039474	0.053731
0.404908	0.400000	0.070796	0.067245	0.051411	0.050658	0.064677
0.404908	0.407692	0.079646	0.063706	0.045699	0.047368	0.059701
0.398773	0.400000	0.079646	0.067776	0.057124	0.047368	0.061692
0.429448	0.392308	0.079646	0.063175	0.057460	0.040132	0.052239
0.404908	0.384615	0.084071	0.073792	0.068548	0.051974	0.051741
0.404908	0.392308	0.084071	0.066360	0.049395	0.059211	0.059701
0.411043	0.384615	0.084071	0.065475	0.053427	0.065132	0.054726
0.417178	0.384615	0.061947	0.078747	0.069892	0.055921	0.054726
0.417178	0.400000	0.075221	0.066714	0.054772	0.044079	0.059701
0.404908	0.400000	0.075221	0.069545	0.061492	0.055921	0.054726
0.380368	0.346154	0.061947	0.037339	0.292339	0.019737	0.039801
0.417178	0.407692	0.061947	0.065475	0.042003	0.051974	0.069652
0.429448	0.400000	0.075221	0.061582	0.047379	0.045395	0.059701
0.423313	0.392308	0.075221	0.070961	0.070565	0.048684	0.049751
0.429448	0.400000	0.079646	0.062467	0.048387	0.046711	0.057214
0.423313	0.392308	0.084071	0.064767	0.050403	0.050658	0.059701
0.404908	0.400000	0.070796	0.070784	0.042003	0.065789	0.069652
0.411043	0.400000	0.079646	0.069545	0.058804	0.053947	0.055721
0.429448	0.407692	0.075221	0.061405	0.052083	0.044737	0.055721
0.429448	0.392308	0.070796	0.067776	0.053763	0.050658	0.062687
0.441718	0.400000	0.070796	0.063529	0.049731	0.041447	0.059701
0.435583	0.415385	0.066372	0.062821	0.053091	0.041447	0.053731
0.423313	0.392308	0.079646	0.070961	0.063172	0.038816	0.062687
0.423313	0.392308	0.084071	0.068837	0.062164	0.048684	0.054726
0.447853	0.392308	0.070796	0.070253	0.052755	0.045395	0.052736
0.441718	0.407692	0.066372	0.063175	0.052755	0.046053	0.053731
0.417178	0.400000	0.079646	0.063352	0.051075	0.069079	0.054726
0.417178	0.400000	0.070796	0.070784	0.053763	0.073026	0.054726
0.435583	0.407692	0.079646	0.059459	0.033602	0.053947	0.062687
0.417178	0.392308	0.084071	0.075385	0.054435	0.044737	0.069652
0.441718	0.407692	0.066372	0.065298	0.055780	0.048026	0.054726
0.435583	0.392308	0.070796	0.066183	0.052419	0.066447	0.057711
0.423313	0.384615	0.079646	0.071846	0.052419	0.077632	0.054726
0.417178	0.407692	0.070796	0.071315	0.060484	0.062500	0.054726
0.429448	0.407692	0.070796	0.067953	0.054435	0.061184	0.052736
0.417178	0.407692	0.075221	0.064944	0.051747	0.060526	0.064677
0.398773	0.415385	0.088496	0.065475	0.053763	0.057237	0.064677
0.429448	0.407692	0.079646	0.062821	0.038642	0.055263	0.067662
0.411043	0.407692	0.084071	0.069899	0.053427	0.049342	0.069652
0.429448	0.407692	0.079646	0.065652	0.050067	0.054605	0.059701
0.423313	0.392308	0.088496	0.069722	0.047715	0.067105	0.059701
0.429448	0.400000	0.079646	0.069014	0.050067	0.053947	0.065174
0.441718	0.407692	0.075221	0.066006	0.045363	0.048684	0.061194
0.435583	0.400000	0.075221	0.067422	0.054435	0.063816	0.054726
0.435583	0.400000	0.079646	0.068130	0.051747	0.050000	0.064677
0.411043	0.400000	0.066372	0.077862	0.057460	0.052632	0.084577
0.429448	0.407692	0.070796	0.070784	0.060484	0.055263	0.059701
0.441718	0.400000	0.079646	0.063175	0.043347	0.048684	0.074627
0.435583	0.400000	0.079646	0.070253	0.048051	0.065132	0.057711
0.429448	0.392308	0.075221	0.075916	0.067204	0.061184	0.059701
0.423313	0.415385	0.079646	0.069014	0.052419	0.059868	0.058706
0.441718	0.415385	0.075221	0.069368	0.060820	0.044737	0.052736
0.429448	0.400000	0.079646	0.070076	0.048723	0.073684	0.059701
0.441718	0.407692	0.075221	0.067068	0.048723	0.067763	0.054726
0.423313	0.400000	0.079646	0.073261	0.052083	0.057237	0.076119
0.429448	0.407692	0.079646	0.069722	0.049059	0.048026	0.076617
0.429448	0.415385	0.066372	0.076093	0.067204	0.047368	0.064677
0.441718	0.415385	0.079646	0.066714	0.056788	0.050658	0.054726
0.429448	0.407692	0.084071	0.070430	0.049059	0.064474	0.059701
